"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"1999"	"1999"	"Alcohol-induced causes"	"A"	69	20558220	0.3
	"Texas"	"48"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	1228	20558220	6.0
	"Texas"	"48"	"2000"	"2000"	"Drug-induced causes"	"D"	1211	20851820	5.8
	"Texas"	"48"	"2000"	"2000"	"Alcohol-induced causes"	"A"	134	20851820	0.6
	"Texas"	"48"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	1198	20851820	5.7
	"Texas"	"48"	"2001"	"2001"	"Drug-induced causes"	"D"	1522	21319622	7.1
	"Texas"	"48"	"2001"	"2001"	"Alcohol-induced causes"	"A"	191	21319622	0.9
	"Texas"	"48"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	1506	21319622	7.1
	"Texas"	"48"	"2002"	"2002"	"Drug-induced causes"	"D"	1780	21690325	8.2
	"Texas"	"48"	"2002"	"2002"	"Alcohol-induced causes"	"A"	219	21690325	1.0
	"Texas"	"48"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	1760	21690325	8.1
	"Texas"	"48"	"2003"	"2003"	"Drug-induced causes"	"D"	1985	22030931	9.0
	"Texas"	"48"	"2003"	"2003"	"Alcohol-induced causes"	"A"	233	22030931	1.1
	"Texas"	"48"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	1968	22030931	8.9
	"Texas"	"48"	"2004"	"2004"	"Drug-induced causes"	"D"	2039	22394023	9.1
	"Texas"	"48"	"2004"	"2004"	"Alcohol-induced causes"	"A"	229	22394023	1.0
	"Texas"	"48"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	2019	22394023	9.0
	"Texas"	"48"	"2005"	"2005"	"Drug-induced causes"	"D"	2152	22778123	9.4
	"Texas"	"48"	"2005"	"2005"	"Alcohol-induced causes"	"A"	270	22778123	1.2
	"Texas"	"48"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	2113	22778123	9.3
	"Texas"	"48"	"2006"	"2006"	"Drug-induced causes"	"D"	2452	23359580	10.5
	"Texas"	"48"	"2006"	"2006"	"Alcohol-induced causes"	"A"	267	23359580	1.1
	"Texas"	"48"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	2417	23359580	10.3
	"Texas"	"48"	"2007"	"2007"	"Drug-induced causes"	"D"	2343	23831983	9.8
	"Texas"	"48"	"2007"	"2007"	"Alcohol-induced causes"	"A"	280	23831983	1.2
	"Texas"	"48"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	2274	23831983	9.5
	"Texas"	"48"	"2008"	"2008"	"Drug-induced causes"	"D"	2199	24309039	9.0
	"Texas"	"48"	"2008"	"2008"	"Alcohol-induced causes"	"A"	258	24309039	1.1
	"Texas"	"48"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	2126	24309039	8.7
	"Texas"	"48"	"2009"	"2009"	"Drug-induced causes"	"D"	2509	24801761	10.1
	"Texas"	"48"	"2009"	"2009"	"Alcohol-induced causes"	"A"	358	24801761	1.4
	"Texas"	"48"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	2474	24801761	10.0
	"Texas"	"48"	"2010"	"2010"	"Drug-induced causes"	"D"	2492	25145561	9.9
	"Texas"	"48"	"2010"	"2010"	"Alcohol-induced causes"	"A"	333	25145561	1.3
	"Texas"	"48"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	2459	25145561	9.8
	"Texas"	"48"	"2011"	"2011"	"Drug-induced causes"	"D"	2690	25674681	10.5
	"Texas"	"48"	"2011"	"2011"	"Alcohol-induced causes"	"A"	476	25674681	1.9
	"Texas"	"48"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	2653	25674681	10.3
	"Texas"	"48"	"2012"	"2012"	"Drug-induced causes"	"D"	2546	26059203	9.8
	"Texas"	"48"	"2012"	"2012"	"Alcohol-induced causes"	"A"	376	26059203	1.4
	"Texas"	"48"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	2511	26059203	9.6
	"Texas"	"48"	"2013"	"2013"	"Drug-induced causes"	"D"	2606	26448193	9.9
	"Texas"	"48"	"2013"	"2013"	"Alcohol-induced causes"	"A"	356	26448193	1.3
	"Texas"	"48"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	2533	26448193	9.6
	"Texas"	"48"	"2014"	"2014"	"Drug-induced causes"	"D"	2727	26956958	10.1
	"Texas"	"48"	"2014"	"2014"	"Alcohol-induced causes"	"A"	360	26956958	1.3
	"Texas"	"48"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	2686	26956958	10.0
	"Texas"	"48"	"2015"	"2015"	"Drug-induced causes"	"D"	2732	27469114	9.9
	"Texas"	"48"	"2015"	"2015"	"Alcohol-induced causes"	"A"	356	27469114	1.3
	"Texas"	"48"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	2682	27469114	9.8
	"Texas"	"48"	"2016"	"2016"	"Drug-induced causes"	"D"	2965	27862596	10.6
	"Texas"	"48"	"2016"	"2016"	"Alcohol-induced causes"	"A"	368	27862596	1.3
	"Texas"	"48"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	2911	27862596	10.4
	"Texas"	"48"	"2017"	"2017"	"Drug-induced causes"	"D"	3120	28304596	11.0
	"Texas"	"48"	"2017"	"2017"	"Alcohol-induced causes"	"A"	459	28304596	1.6
	"Texas"	"48"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	3082	28304596	10.9
	"Texas"	"48"	"2018"	"2018"	"Drug-induced causes"	"D"	3163	28701845	11.0
	"Texas"	"48"	"2018"	"2018"	"Alcohol-induced causes"	"A"	458	28701845	1.6
	"Texas"	"48"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	3118	28701845	10.9
	"Texas"	"48"	"2019"	"2019"	"Drug-induced causes"	"D"	3355	28995881	11.6
	"Texas"	"48"	"2019"	"2019"	"Alcohol-induced causes"	"A"	462	28995881	1.6
	"Texas"	"48"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	3315	28995881	11.4
	"Utah"	"49"	"1999"	"1999"	"Drug-induced causes"	"D"	212	2203482	9.6
	"Utah"	"49"	"1999"	"1999"	"Alcohol-induced causes"	"A"	27	2203482	1.2
	"Utah"	"49"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	211	2203482	9.6
	"Utah"	"49"	"2000"	"2000"	"Drug-induced causes"	"D"	224	2233169	10.0
	"Utah"	"49"	"2000"	"2000"	"Alcohol-induced causes"	"A"	39	2233169	1.7
	"Utah"	"49"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	221	2233169	9.9
	"Utah"	"49"	"2001"	"2001"	"Drug-induced causes"	"D"	216	2283715	9.5
	"Utah"	"49"	"2001"	"2001"	"Alcohol-induced causes"	"A"	43	2283715	1.9
	"Utah"	"49"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	216	2283715	9.5
	"Utah"	"49"	"2002"	"2002"	"Drug-induced causes"	"D"	300	2324815	12.9
	"Utah"	"49"	"2002"	"2002"	"Alcohol-induced causes"	"A"	38	2324815	1.6
	"Utah"	"49"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	299	2324815	12.9
	"Utah"	"49"	"2003"	"2003"	"Drug-induced causes"	"D"	368	2360137	15.6
	"Utah"	"49"	"2003"	"2003"	"Alcohol-induced causes"	"A"	44	2360137	1.9
	"Utah"	"49"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	365	2360137	15.5
	"Utah"	"49"	"2004"	"2004"	"Drug-induced causes"	"D"	411	2401580	17.1
	"Utah"	"49"	"2004"	"2004"	"Alcohol-induced causes"	"A"	62	2401580	2.6
	"Utah"	"49"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	381	2401580	15.9
	"Utah"	"49"	"2005"	"2005"	"Drug-induced causes"	"D"	481	2457719	19.6
	"Utah"	"49"	"2005"	"2005"	"Alcohol-induced causes"	"A"	35	2457719	1.4
	"Utah"	"49"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	459	2457719	18.7
	"Utah"	"49"	"2006"	"2006"	"Drug-induced causes"	"D"	481	2525507	19.0
	"Utah"	"49"	"2006"	"2006"	"Alcohol-induced causes"	"A"	62	2525507	2.5
	"Utah"	"49"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	463	2525507	18.3
	"Utah"	"49"	"2007"	"2007"	"Drug-induced causes"	"D"	546	2597746	21.0
	"Utah"	"49"	"2007"	"2007"	"Alcohol-induced causes"	"A"	69	2597746	2.7
	"Utah"	"49"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	518	2597746	19.9
	"Utah"	"49"	"2008"	"2008"	"Drug-induced causes"	"D"	483	2663029	18.1
	"Utah"	"49"	"2008"	"2008"	"Alcohol-induced causes"	"A"	61	2663029	2.3
	"Utah"	"49"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	476	2663029	17.9
	"Utah"	"49"	"2009"	"2009"	"Drug-induced causes"	"D"	508	2723421	18.7
	"Utah"	"49"	"2009"	"2009"	"Alcohol-induced causes"	"A"	72	2723421	2.6
	"Utah"	"49"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	492	2723421	18.1
	"Utah"	"49"	"2010"	"2010"	"Drug-induced causes"	"D"	457	2763885	16.5
	"Utah"	"49"	"2010"	"2010"	"Alcohol-induced causes"	"A"	69	2763885	2.5
	"Utah"	"49"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	447	2763885	16.2
	"Utah"	"49"	"2011"	"2011"	"Drug-induced causes"	"D"	520	2817222	18.5
	"Utah"	"49"	"2011"	"2011"	"Alcohol-induced causes"	"A"	81	2817222	2.9
	"Utah"	"49"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	514	2817222	18.2
	"Utah"	"49"	"2012"	"2012"	"Drug-induced causes"	"D"	612	2855287	21.4
	"Utah"	"49"	"2012"	"2012"	"Alcohol-induced causes"	"A"	90	2855287	3.2
	"Utah"	"49"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	606	2855287	21.2
	"Utah"	"49"	"2013"	"2013"	"Drug-induced causes"	"D"	612	2900872	21.1
	"Utah"	"49"	"2013"	"2013"	"Alcohol-induced causes"	"A"	80	2900872	2.8
	"Utah"	"49"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	602	2900872	20.8
	"Utah"	"49"	"2014"	"2014"	"Drug-induced causes"	"D"	617	2942902	21.0
	"Utah"	"49"	"2014"	"2014"	"Alcohol-induced causes"	"A"	97	2942902	3.3
	"Utah"	"49"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	611	2942902	20.8
	"Utah"	"49"	"2015"	"2015"	"Drug-induced causes"	"D"	667	2995919	22.3
	"Utah"	"49"	"2015"	"2015"	"Alcohol-induced causes"	"A"	105	2995919	3.5
	"Utah"	"49"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	658	2995919	22.0
	"Utah"	"49"	"2016"	"2016"	"Drug-induced causes"	"D"	685	3051217	22.5
	"Utah"	"49"	"2016"	"2016"	"Alcohol-induced causes"	"A"	101	3051217	3.3
	"Utah"	"49"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	662	3051217	21.7
	"Utah"	"49"	"2017"	"2017"	"Drug-induced causes"	"D"	691	3101833	22.3
	"Utah"	"49"	"2017"	"2017"	"Alcohol-induced causes"	"A"	104	3101833	3.4
	"Utah"	"49"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	670	3101833	21.6
	"Utah"	"49"	"2018"	"2018"	"Drug-induced causes"	"D"	676	3161105	21.4
	"Utah"	"49"	"2018"	"2018"	"Alcohol-induced causes"	"A"	106	3161105	3.4
	"Utah"	"49"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	643	3161105	20.3
	"Utah"	"49"	"2019"	"2019"	"Drug-induced causes"	"D"	614	3205958	19.2
	"Utah"	"49"	"2019"	"2019"	"Alcohol-induced causes"	"A"	75	3205958	2.3
	"Utah"	"49"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	591	3205958	18.4
	"Vermont"	"50"	"1999"	"1999"	"Drug-induced causes"	"D"	31	604683	5.1
	"Vermont"	"50"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	31	604683	5.1
	"Vermont"	"50"	"2000"	"2000"	"Drug-induced causes"	"D"	37	608827	6.1
	"Vermont"	"50"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	36	608827	5.9
	"Vermont"	"50"	"2001"	"2001"	"Drug-induced causes"	"D"	53	612223	8.7
	"Vermont"	"50"	"2001"	"2001"	"Alcohol-induced causes"	"A"	10	612223	Unreliable
	"Vermont"	"50"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	53	612223	8.7
	"Vermont"	"50"	"2002"	"2002"	"Drug-induced causes"	"D"	54	615442	8.8
	"Vermont"	"50"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	54	615442	8.8
	"Vermont"	"50"	"2003"	"2003"	"Drug-induced causes"	"D"	73	617858	11.8
	"Vermont"	"50"	"2003"	"2003"	"Alcohol-induced causes"	"A"	14	617858	Unreliable
	"Vermont"	"50"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	72	617858	11.7
	"Vermont"	"50"	"2004"	"2004"	"Drug-induced causes"	"D"	52	619920	8.4
	"Vermont"	"50"	"2004"	"2004"	"Alcohol-induced causes"	"A"	17	619920	Unreliable
	"Vermont"	"50"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	52	619920	8.4
	"Vermont"	"50"	"2005"	"2005"	"Drug-induced causes"	"D"	55	621215	8.9
	"Vermont"	"50"	"2005"	"2005"	"Alcohol-induced causes"	"A"	10	621215	Unreliable
	"Vermont"	"50"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	55	621215	8.9
	"Vermont"	"50"	"2006"	"2006"	"Drug-induced causes"	"D"	83	622892	13.3
	"Vermont"	"50"	"2006"	"2006"	"Alcohol-induced causes"	"A"	18	622892	Unreliable
	"Vermont"	"50"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	83	622892	13.3
	"Vermont"	"50"	"2007"	"2007"	"Drug-induced causes"	"D"	68	623481	10.9
	"Vermont"	"50"	"2007"	"2007"	"Alcohol-induced causes"	"A"	11	623481	Unreliable
	"Vermont"	"50"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	67	623481	10.7
	"Vermont"	"50"	"2008"	"2008"	"Drug-induced causes"	"D"	76	624151	12.2
	"Vermont"	"50"	"2008"	"2008"	"Alcohol-induced causes"	"A"	11	624151	Unreliable
	"Vermont"	"50"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	75	624151	12.0
	"Vermont"	"50"	"2009"	"2009"	"Drug-induced causes"	"D"	57	624817	9.1
	"Vermont"	"50"	"2009"	"2009"	"Alcohol-induced causes"	"A"	12	624817	Unreliable
	"Vermont"	"50"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	57	624817	9.1
	"Vermont"	"50"	"2010"	"2010"	"Drug-induced causes"	"D"	68	625741	10.9
	"Vermont"	"50"	"2010"	"2010"	"Alcohol-induced causes"	"A"	10	625741	Unreliable
	"Vermont"	"50"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	66	625741	10.5
	"Vermont"	"50"	"2011"	"2011"	"Drug-induced causes"	"D"	87	626431	13.9
	"Vermont"	"50"	"2011"	"2011"	"Alcohol-induced causes"	"A"	17	626431	Unreliable
	"Vermont"	"50"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	85	626431	13.6
	"Vermont"	"50"	"2012"	"2012"	"Drug-induced causes"	"D"	81	626011	12.9
	"Vermont"	"50"	"2012"	"2012"	"Alcohol-induced causes"	"A"	16	626011	Unreliable
	"Vermont"	"50"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	77	626011	12.3
	"Vermont"	"50"	"2013"	"2013"	"Drug-induced causes"	"D"	99	626630	15.8
	"Vermont"	"50"	"2013"	"2013"	"Alcohol-induced causes"	"A"	19	626630	Unreliable
	"Vermont"	"50"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	98	626630	15.6
	"Vermont"	"50"	"2014"	"2014"	"Drug-induced causes"	"D"	90	626562	14.4
	"Vermont"	"50"	"2014"	"2014"	"Alcohol-induced causes"	"A"	13	626562	Unreliable
	"Vermont"	"50"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	89	626562	14.2
	"Vermont"	"50"	"2015"	"2015"	"Drug-induced causes"	"D"	111	626042	17.7
	"Vermont"	"50"	"2015"	"2015"	"Alcohol-induced causes"	"A"	14	626042	Unreliable
	"Vermont"	"50"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	110	626042	17.6
	"Vermont"	"50"	"2016"	"2016"	"Drug-induced causes"	"D"	131	624594	21.0
	"Vermont"	"50"	"2016"	"2016"	"Alcohol-induced causes"	"A"	24	624594	3.8
	"Vermont"	"50"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	130	624594	20.8
	"Vermont"	"50"	"2017"	"2017"	"Drug-induced causes"	"D"	145	623657	23.2
	"Vermont"	"50"	"2017"	"2017"	"Alcohol-induced causes"	"A"	18	623657	Unreliable
	"Vermont"	"50"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	145	623657	23.2
	"Vermont"	"50"	"2018"	"2018"	"Drug-induced causes"	"D"	161	626299	25.7
	"Vermont"	"50"	"2018"	"2018"	"Alcohol-induced causes"	"A"	29	626299	4.6
	"Vermont"	"50"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	159	626299	25.4
	"Vermont"	"50"	"2019"	"2019"	"Drug-induced causes"	"D"	142	623989	22.8
	"Vermont"	"50"	"2019"	"2019"	"Alcohol-induced causes"	"A"	17	623989	Unreliable
	"Vermont"	"50"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	141	623989	22.6
	"Virginia"	"51"	"1999"	"1999"	"Drug-induced causes"	"D"	390	7000174	5.6
	"Virginia"	"51"	"1999"	"1999"	"Alcohol-induced causes"	"A"	66	7000174	0.9
	"Virginia"	"51"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	389	7000174	5.6
	"Virginia"	"51"	"2000"	"2000"	"Drug-induced causes"	"D"	441	7078515	6.2
	"Virginia"	"51"	"2000"	"2000"	"Alcohol-induced causes"	"A"	84	7078515	1.2
	"Virginia"	"51"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	440	7078515	6.2
	"Virginia"	"51"	"2001"	"2001"	"Drug-induced causes"	"D"	503	7198362	7.0
	"Virginia"	"51"	"2001"	"2001"	"Alcohol-induced causes"	"A"	91	7198362	1.3
	"Virginia"	"51"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	503	7198362	7.0
	"Virginia"	"51"	"2002"	"2002"	"Drug-induced causes"	"D"	527	7286873	7.2
	"Virginia"	"51"	"2002"	"2002"	"Alcohol-induced causes"	"A"	119	7286873	1.6
	"Virginia"	"51"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	526	7286873	7.2
	"Virginia"	"51"	"2003"	"2003"	"Drug-induced causes"	"D"	580	7366977	7.9
	"Virginia"	"51"	"2003"	"2003"	"Alcohol-induced causes"	"A"	97	7366977	1.3
	"Virginia"	"51"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	576	7366977	7.8
	"Virginia"	"51"	"2004"	"2004"	"Drug-induced causes"	"D"	595	7475575	8.0
	"Virginia"	"51"	"2004"	"2004"	"Alcohol-induced causes"	"A"	93	7475575	1.2
	"Virginia"	"51"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	593	7475575	7.9
	"Virginia"	"51"	"2005"	"2005"	"Drug-induced causes"	"D"	617	7577105	8.1
	"Virginia"	"51"	"2005"	"2005"	"Alcohol-induced causes"	"A"	62	7577105	0.8
	"Virginia"	"51"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	614	7577105	8.1
	"Virginia"	"51"	"2006"	"2006"	"Drug-induced causes"	"D"	670	7673725	8.7
	"Virginia"	"51"	"2006"	"2006"	"Alcohol-induced causes"	"A"	84	7673725	1.1
	"Virginia"	"51"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	668	7673725	8.7
	"Virginia"	"51"	"2007"	"2007"	"Drug-induced causes"	"D"	713	7751000	9.2
	"Virginia"	"51"	"2007"	"2007"	"Alcohol-induced causes"	"A"	140	7751000	1.8
	"Virginia"	"51"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	713	7751000	9.2
	"Virginia"	"51"	"2008"	"2008"	"Drug-induced causes"	"D"	730	7833496	9.3
	"Virginia"	"51"	"2008"	"2008"	"Alcohol-induced causes"	"A"	106	7833496	1.4
	"Virginia"	"51"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	729	7833496	9.3
	"Virginia"	"51"	"2009"	"2009"	"Drug-induced causes"	"D"	700	7925937	8.8
	"Virginia"	"51"	"2009"	"2009"	"Alcohol-induced causes"	"A"	126	7925937	1.6
	"Virginia"	"51"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	696	7925937	8.8
	"Virginia"	"51"	"2010"	"2010"	"Drug-induced causes"	"D"	571	8001024	7.1
	"Virginia"	"51"	"2010"	"2010"	"Alcohol-induced causes"	"A"	103	8001024	1.3
	"Virginia"	"51"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	567	8001024	7.1
	"Virginia"	"51"	"2011"	"2011"	"Drug-induced causes"	"D"	817	8096604	10.1
	"Virginia"	"51"	"2011"	"2011"	"Alcohol-induced causes"	"A"	156	8096604	1.9
	"Virginia"	"51"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	811	8096604	10.0
	"Virginia"	"51"	"2012"	"2012"	"Drug-induced causes"	"D"	755	8185867	9.2
	"Virginia"	"51"	"2012"	"2012"	"Alcohol-induced causes"	"A"	145	8185867	1.8
	"Virginia"	"51"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	749	8185867	9.1
	"Virginia"	"51"	"2013"	"2013"	"Drug-induced causes"	"D"	890	8260405	10.8
	"Virginia"	"51"	"2013"	"2013"	"Alcohol-induced causes"	"A"	171	8260405	2.1
	"Virginia"	"51"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	880	8260405	10.7
	"Virginia"	"51"	"2014"	"2014"	"Drug-induced causes"	"D"	1002	8326289	12.0
	"Virginia"	"51"	"2014"	"2014"	"Alcohol-induced causes"	"A"	188	8326289	2.3
	"Virginia"	"51"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	998	8326289	12.0
	"Virginia"	"51"	"2015"	"2015"	"Drug-induced causes"	"D"	1070	8382993	12.8
	"Virginia"	"51"	"2015"	"2015"	"Alcohol-induced causes"	"A"	200	8382993	2.4
	"Virginia"	"51"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1064	8382993	12.7
	"Virginia"	"51"	"2016"	"2016"	"Drug-induced causes"	"D"	1444	8411808	17.2
	"Virginia"	"51"	"2016"	"2016"	"Alcohol-induced causes"	"A"	258	8411808	3.1
	"Virginia"	"51"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	1435	8411808	17.1
	"Virginia"	"51"	"2017"	"2017"	"Drug-induced causes"	"D"	1558	8470020	18.4
	"Virginia"	"51"	"2017"	"2017"	"Alcohol-induced causes"	"A"	252	8470020	3.0
	"Virginia"	"51"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	1546	8470020	18.3
	"Virginia"	"51"	"2018"	"2018"	"Drug-induced causes"	"D"	1502	8517685	17.6
	"Virginia"	"51"	"2018"	"2018"	"Alcohol-induced causes"	"A"	264	8517685	3.1
	"Virginia"	"51"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	1494	8517685	17.5
	"Virginia"	"51"	"2019"	"2019"	"Drug-induced causes"	"D"	1621	8535519	19.0
	"Virginia"	"51"	"2019"	"2019"	"Alcohol-induced causes"	"A"	255	8535519	3.0
	"Virginia"	"51"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	1601	8535519	18.8
	"Washington"	"53"	"1999"	"1999"	"Drug-induced causes"	"D"	596	5842564	10.2
	"Washington"	"53"	"1999"	"1999"	"Alcohol-induced causes"	"A"	105	5842564	1.8
	"Washington"	"53"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	593	5842564	10.1
	"Washington"	"53"	"2000"	"2000"	"Drug-induced causes"	"D"	598	5894121	10.1
	"Washington"	"53"	"2000"	"2000"	"Alcohol-induced causes"	"A"	151	5894121	2.6
	"Washington"	"53"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	598	5894121	10.1
	"Washington"	"53"	"2001"	"2001"	"Drug-induced causes"	"D"	547	5985722	9.1
	"Washington"	"53"	"2001"	"2001"	"Alcohol-induced causes"	"A"	86	5985722	1.4
	"Washington"	"53"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	545	5985722	9.1
	"Washington"	"53"	"2002"	"2002"	"Drug-induced causes"	"D"	694	6052349	11.5
	"Washington"	"53"	"2002"	"2002"	"Alcohol-induced causes"	"A"	141	6052349	2.3
	"Washington"	"53"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	692	6052349	11.4
	"Washington"	"53"	"2003"	"2003"	"Drug-induced causes"	"D"	752	6104115	12.3
	"Washington"	"53"	"2003"	"2003"	"Alcohol-induced causes"	"A"	154	6104115	2.5
	"Washington"	"53"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	746	6104115	12.2
	"Washington"	"53"	"2004"	"2004"	"Drug-induced causes"	"D"	888	6178645	14.4
	"Washington"	"53"	"2004"	"2004"	"Alcohol-induced causes"	"A"	140	6178645	2.3
	"Washington"	"53"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	878	6178645	14.2
