"","Year","State","MCD...Drug.Alcohol.Induced.Cause.Code","Cause","Gender","Deaths","Population","Crude.Rate"
"5653",2017,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",86,5001438,"1.7"
"5654",2017,"North Carolina","D3",NA,NA,0,NA,NA
"5655",2017,"North Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",26,5271981,"0.5"
"5656",2017,"North Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",29,5001438,"0.6"
"5657",2017,"North Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",20,368094,"5.4"
"5658",2017,"North Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",41,387299,"10.6"
"5659",2017,"North Dakota","D2",NA,NA,0,NA,NA
"5660",2017,"North Dakota","D3",NA,NA,0,NA,NA
"5661",2017,"North Dakota","D4",NA,NA,0,NA,NA
"5662",2017,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1609,5945509,"27.1"
"5663",2017,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3414,5713100,"59.8"
"5664",2017,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",89,5945509,"1.5"
"5665",2017,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",114,5713100,"2.0"
"5666",2017,"Ohio","D3","Drug poisonings (overdose) Homicide (X85)","Female",13,5945509,"Unreliable"
"5667",2017,"Ohio","D3","Drug poisonings (overdose) Homicide (X85)","Male",23,5713100,"0.4"
"5668",2017,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",34,5945509,"0.6"
"5669",2017,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",38,5713100,"0.7"
"5670",2017,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",275,1983302,"13.9"
"5671",2017,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",481,1947562,"24.7"
"5672",2017,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",49,1983302,"2.5"
"5673",2017,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",31,1947562,"1.6"
"5674",2017,"Oklahoma","D3",NA,NA,0,NA,NA
"5675",2017,"Oklahoma","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",25,1983302,"1.3"
"5676",2017,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",150,2089787,"7.2"
"5677",2017,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",283,2052989,"13.8"
"5678",2017,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",54,2089787,"2.6"
"5679",2017,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",43,2052989,"2.1"
"5680",2017,"Oregon","D3",NA,NA,0,NA,NA
"5681",2017,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",19,2089787,"Unreliable"
"5682",2017,"Oregon","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,2052989,"Unreliable"
"5683",2017,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1495,6534208,"22.9"
"5684",2017,"Pennsylvania","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3627,6271329,"57.8"
"5685",2017,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",145,6534208,"2.2"
"5686",2017,"Pennsylvania","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",107,6271329,"1.7"
"5687",2017,"Pennsylvania","D3","Drug poisonings (overdose) Homicide (X85)","Female",10,6534208,"Unreliable"
"5688",2017,"Pennsylvania","D3","Drug poisonings (overdose) Homicide (X85)","Male",19,6271329,"Unreliable"
"5689",2017,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",50,6534208,"0.8"
"5690",2017,"Pennsylvania","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",68,6271329,"1.1"
"5691",2017,"Rhode Island","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",98,544648,"18.0"
"5692",2017,"Rhode Island","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",205,514991,"39.8"
"5693",2017,"Rhode Island","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",17,544648,"Unreliable"
"5694",2017,"Rhode Island","D3",NA,NA,0,NA,NA
"5695",2017,"Rhode Island","D4",NA,NA,0,NA,NA
"5696",2017,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",370,2586682,"14.3"
"5697",2017,"South Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",622,2437687,"25.5"
"5698",2017,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",44,2586682,"1.7"
"5699",2017,"South Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",26,2437687,"1.1"
"5700",2017,"South Carolina","D3",NA,NA,0,NA,NA
"5701",2017,"South Carolina","D4",NA,NA,0,NA,NA
"5702",2017,"South Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",23,430706,"5.3"
"5703",2017,"South Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",36,438960,"8.2"
"5704",2017,"South Dakota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",11,438960,"Unreliable"
"5705",2017,"South Dakota","D3",NA,NA,0,NA,NA
"5706",2017,"South Dakota","D4",NA,NA,0,NA,NA
"5707",2017,"Tennessee","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",690,3440018,"20.1"
"5708",2017,"Tennessee","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1028,3275966,"31.4"
"5709",2017,"Tennessee","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",66,3440018,"1.9"
"5710",2017,"Tennessee","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",46,3275966,"1.4"
"5711",2017,"Tennessee","D3",NA,NA,0,NA,NA
"5712",2017,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",29,3440018,"0.8"
"5713",2017,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",32,3275966,"1.0"
"5714",2017,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",952,14242803,"6.7"
"5715",2017,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",2028,14061793,"14.4"
"5716",2017,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",195,14242803,"1.4"
"5717",2017,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",142,14061793,"1.0"
"5718",2017,"Texas","D3",NA,NA,0,NA,NA
"5719",2017,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",48,14242803,"0.3"
"5720",2017,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",46,14061793,"0.3"
"5721",2017,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",178,1540145,"11.6"
"5722",2017,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",318,1561688,"20.4"
"5723",2017,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",67,1540145,"4.4"
"5724",2017,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",49,1561688,"3.1"
"5725",2017,"Utah","D3",NA,NA,0,NA,NA
"5726",2017,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",37,1540145,"2.4"
"5727",2017,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",41,1561688,"2.6"
"5728",2017,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",34,315401,"10.8"
"5729",2017,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",87,308256,"28.2"
"5730",2017,"Vermont","D2",NA,NA,0,NA,NA
"5731",2017,"Vermont","D3",NA,NA,0,NA,NA
"5732",2017,"Vermont","D4",NA,NA,0,NA,NA
"5733",2017,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",452,4303293,"10.5"
"5734",2017,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",925,4166727,"22.2"
"5735",2017,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",66,4303293,"1.5"
"5736",2017,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",64,4166727,"1.5"
"5737",2017,"Virginia","D3",NA,NA,0,NA,NA
"5738",2017,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,4303293,"Unreliable"
"5739",2017,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",22,4166727,"0.5"
"5740",2017,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",383,3702270,"10.3"
"5741",2017,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",719,3703473,"19.4"
"5742",2017,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",82,3702270,"2.2"
"5743",2017,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",61,3703473,"1.6"
"5744",2017,"Washington","D3",NA,NA,0,NA,NA
"5745",2017,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",25,3702270,"0.7"
"5746",2017,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",26,3703473,"0.7"
"5747",2017,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",332,917237,"36.2"
"5748",2017,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",661,898620,"73.6"
"5749",2017,"West Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",23,917237,"2.5"
"5750",2017,"West Virginia","D3",NA,NA,0,NA,NA
"5751",2017,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,917237,"Unreliable"
"5752",2017,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",13,898620,"Unreliable"
"5753",2017,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",375,2912745,"12.9"
"5754",2017,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",698,2882738,"24.2"
"5755",2017,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",60,2912745,"2.1"
"5756",2017,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",55,2882738,"1.9"
"5757",2017,"Wisconsin","D3",NA,NA,0,NA,NA
"5758",2017,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",17,2912745,"Unreliable"
"5759",2017,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",20,2882738,"0.7"
"5760",2017,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",34,283877,"12.0"
"5761",2017,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",39,295438,"13.2"
"5762",2017,"Wyoming","D2",NA,NA,0,NA,NA
"5763",2017,"Wyoming","D3",NA,NA,0,NA,NA
"5764",2017,"Wyoming","D4",NA,NA,0,NA,NA
"5765",2018,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",275,2523756,"10.9"
"5766",2018,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",454,2364115,"19.2"
"5767",2018,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",31,2523756,"1.2"
"5768",2018,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",25,2364115,"1.1"
"5769",2018,"Alabama","D3",NA,NA,0,NA,NA
"5770",2018,"Alabama","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",15,2523756,"Unreliable"
"5771",2018,"Alabama","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",21,2364115,"0.9"
"5772",2018,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",47,352865,"13.3"
"5773",2018,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",73,384573,"19.0"
"5774",2018,"Alaska","D2",NA,NA,0,NA,NA
"5775",2018,"Alaska","D3",NA,NA,0,NA,NA
"5776",2018,"Alaska","D4",NA,NA,0,NA,NA
"5777",2018,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",452,3606307,"12.5"
"5778",2018,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1151,3565339,"32.3"
"5779",2018,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",93,3606307,"2.6"
"5780",2018,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",85,3565339,"2.4"
"5781",2018,"Arizona","D3",NA,NA,0,NA,NA
"5782",2018,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",35,3606307,"1.0"
"5783",2018,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",49,3565339,"1.4"
"5784",2018,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",140,1533682,"9.1"
"5785",2018,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",262,1480143,"17.7"
"5786",2018,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",36,1533682,"2.3"
"5787",2018,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",22,1480143,"1.5"
"5788",2018,"Arkansas","D3",NA,NA,0,NA,NA
"5789",2018,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,1533682,"1.3"
"5790",2018,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,1480143,"Unreliable"
"5791",2018,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1567,19893468,"7.9"
"5792",2018,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3897,19663577,"19.8"
"5793",2018,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",294,19893468,"1.5"
"5794",2018,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",255,19663577,"1.3"
"5795",2018,"California","D3","Drug poisonings (overdose) Homicide (X85)","Male",15,19663577,"Unreliable"
"5796",2018,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",36,19893468,"0.2"
"5797",2018,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",51,19663577,"0.3"
"5798",2018,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",293,2827696,"10.4"
"5799",2018,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",666,2867868,"23.2"
"5800",2018,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",80,2827696,"2.8"
"5801",2018,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",76,2867868,"2.7"
"5802",2018,"Colorado","D3",NA,NA,0,NA,NA
"5803",2018,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",11,2827696,"Unreliable"
"5804",2018,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,2867868,"Unreliable"
"5805",2018,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",251,1829270,"13.7"
"5806",2018,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",764,1743395,"43.8"
"5807",2018,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",37,1829270,"2.0"
"5808",2018,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",31,1743395,"1.8"
"5809",2018,"Connecticut","D3",NA,NA,0,NA,NA
"5810",2018,"Connecticut","D4",NA,NA,0,NA,NA
"5811",2018,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",113,499244,"22.6"
"5812",2018,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",270,467927,"57.7"
"5813",2018,"Delaware","D2",NA,NA,0,NA,NA
"5814",2018,"Delaware","D3",NA,NA,0,NA,NA
"5815",2018,"Delaware","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,467927,"Unreliable"
"5816",2018,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",56,369148,"15.2"
"5817",2018,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",184,333307,"55.2"
"5818",2018,"District of Columbia","D2",NA,NA,0,NA,NA
"5819",2018,"District of Columbia","D3",NA,NA,0,NA,NA
"5820",2018,"District of Columbia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,333307,"Unreliable"
"5821",2018,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1451,10887548,"13.3"
"5822",2018,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3024,10411777,"29.0"
"5823",2018,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",242,10887548,"2.2"
"5824",2018,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",199,10411777,"1.9"
"5825",2018,"Florida","D3",NA,NA,0,NA,NA
"5826",2018,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",36,10887548,"0.3"
"5827",2018,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",35,10411777,"0.3"
"5828",2018,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",470,5404059,"8.7"
"5829",2018,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",871,5115416,"17.0"
"5830",2018,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",83,5404059,"1.5"
"5831",2018,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",57,5115416,"1.1"
"5832",2018,"Georgia","D3",NA,NA,0,NA,NA
"5833",2018,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",24,5404059,"0.4"
"5834",2018,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",25,5115416,"0.5"
"5835",2018,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",51,709489,"7.2"
"5836",2018,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",154,711002,"21.7"
"5837",2018,"Hawaii","D2",NA,NA,0,NA,NA
"5838",2018,"Hawaii","D3",NA,NA,0,NA,NA
"5839",2018,"Hawaii","D4",NA,NA,0,NA,NA
"5840",2018,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",85,875131,"9.7"
"5841",2018,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",131,879077,"14.9"
"5842",2018,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",18,875131,"Unreliable"
"5843",2018,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",24,879077,"2.7"
"5844",2018,"Idaho","D3",NA,NA,0,NA,NA
"5845",2018,"Idaho","D4",NA,NA,0,NA,NA
"5846",2018,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",748,6480179,"11.5"
"5847",2018,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1878,6260901,"30.0"
"5848",2018,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",103,6480179,"1.6"
"5849",2018,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",83,6260901,"1.3"
"5850",2018,"Illinois","D3","Drug poisonings (overdose) Homicide (X85)","Male",10,6260901,"Unreliable"
"5851",2018,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",31,6480179,"0.5"
"5852",2018,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",45,6260901,"0.7"
"5853",2018,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",545,3391576,"16.1"
"5854",2018,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1021,3300302,"30.9"
"5855",2018,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",55,3391576,"1.6"
"5856",2018,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",53,3300302,"1.6"
"5857",2018,"Indiana","D3",NA,NA,0,NA,NA
"5858",2018,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",41,3391576,"1.2"
"5859",2018,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",58,3300302,"1.8"
"5860",2018,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",81,1585338,"5.1"
"5861",2018,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",189,1570807,"12.0"
"5862",2018,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",25,1585338,"1.6"
"5863",2018,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",40,1570807,"2.5"
"5864",2018,"Iowa","D3",NA,NA,0,NA,NA
"5865",2018,"Iowa","D4",NA,NA,0,NA,NA
"5866",2018,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",115,1461099,"7.9"
"5867",2018,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",200,1450406,"13.8"
"5868",2018,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",31,1461099,"2.1"
"5869",2018,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",35,1450406,"2.4"
